record_id,benchmark_id,data_origin,particle,material,material_density_g_cm3,source_definition,source_proton_MeV,beam_nominal_MV,geometry_id,source_normalization_id,additional_iron_collimator_cm,energy_MeV,energy_lower_MeV,energy_upper_MeV,penetration_mfp,shield_thickness_cm,depth_cm,off_axis_cm,observable,value,unit,uncertainty_abs,uncertainty_percent,detector_or_score,quality_flag,quality_note,provenance,source_file
N001_JAERI_TIARA_43MEV_TRANS_000007,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,36.0,37.0,,25.0,,0.0,lethargy_flux,3130.0,n cm-2 lethargy-1 uC-1,181.54,5.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000008,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,35.0,36.0,,25.0,,0.0,lethargy_flux,1330.0,n cm-2 lethargy-1 uC-1,171.57,12.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000009,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,34.0,35.0,,25.0,,0.0,lethargy_flux,1020.0,n cm-2 lethargy-1 uC-1,181.56,17.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000010,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,33.0,34.0,,25.0,,0.0,lethargy_flux,1270.0,n cm-2 lethargy-1 uC-1,175.26,13.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000011,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,32.0,33.0,,25.0,,0.0,lethargy_flux,1610.0,n cm-2 lethargy-1 uC-1,183.54,11.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000012,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,31.0,32.0,,25.0,,0.0,lethargy_flux,1880.0,n cm-2 lethargy-1 uC-1,195.52,10.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000013,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,30.0,31.0,,25.0,,0.0,lethargy_flux,2050.0,n cm-2 lethargy-1 uC-1,194.75,9.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000014,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,29.0,30.0,,25.0,,0.0,lethargy_flux,2150.0,n cm-2 lethargy-1 uC-1,189.2,8.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000015,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,28.0,29.0,,25.0,,0.0,lethargy_flux,2170.0,n cm-2 lethargy-1 uC-1,197.47,9.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000016,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,27.0,28.0,,25.0,,0.0,lethargy_flux,2130.0,n cm-2 lethargy-1 uC-1,238.56,11.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000017,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,26.0,27.0,,25.0,,0.0,lethargy_flux,2040.0,n cm-2 lethargy-1 uC-1,306.0,15.0,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000018,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,25.0,26.0,,25.0,,0.0,lethargy_flux,1930.0,n cm-2 lethargy-1 uC-1,376.35,19.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000019,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,24.0,25.0,,25.0,,0.0,lethargy_flux,1820.0,n cm-2 lethargy-1 uC-1,405.86,22.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000020,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,23.0,24.0,,25.0,,0.0,lethargy_flux,1730.0,n cm-2 lethargy-1 uC-1,382.33,22.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000021,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,22.0,23.0,,25.0,,0.0,lethargy_flux,1670.0,n cm-2 lethargy-1 uC-1,298.92999999999995,17.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000022,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,21.0,22.0,,25.0,,0.0,lethargy_flux,1640.0,n cm-2 lethargy-1 uC-1,183.68,11.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000023,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,20.0,21.0,,25.0,,0.0,lethargy_flux,1640.0,n cm-2 lethargy-1 uC-1,80.36000000000001,4.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000024,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,19.0,20.0,,25.0,,0.0,lethargy_flux,1650.0,n cm-2 lethargy-1 uC-1,145.20000000000002,8.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000025,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,18.0,19.0,,25.0,,0.0,lethargy_flux,1630.0,n cm-2 lethargy-1 uC-1,216.79,13.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000026,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,17.0,18.0,,25.0,,0.0,lethargy_flux,1550.0,n cm-2 lethargy-1 uC-1,207.7,13.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000027,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,16.0,17.0,,25.0,,0.0,lethargy_flux,1420.0,n cm-2 lethargy-1 uC-1,123.53999999999998,8.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000028,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,15.0,16.0,,25.0,,0.0,lethargy_flux,1270.0,n cm-2 lethargy-1 uC-1,60.96,4.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000029,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,14.0,15.0,,25.0,,0.0,lethargy_flux,1160.0,n cm-2 lethargy-1 uC-1,64.96,5.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000030,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,13.0,14.0,,25.0,,0.0,lethargy_flux,1110.0,n cm-2 lethargy-1 uC-1,52.17,4.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000031,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,12.0,13.0,,25.0,,0.0,lethargy_flux,1090.0,n cm-2 lethargy-1 uC-1,100.28,9.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000032,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,11.0,12.0,,25.0,,0.0,lethargy_flux,1050.0,n cm-2 lethargy-1 uC-1,137.55,13.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000033,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,10.0,11.0,,25.0,,0.0,lethargy_flux,985.0,n cm-2 lethargy-1 uC-1,134.945,13.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000034,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,9.0,10.0,,25.0,,0.0,lethargy_flux,911.0,n cm-2 lethargy-1 uC-1,108.40899999999999,11.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000035,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,8.0,9.0,,25.0,,0.0,lethargy_flux,846.0,n cm-2 lethargy-1 uC-1,60.912,7.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000036,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,7.0,8.0,,25.0,,0.0,lethargy_flux,756.0,n cm-2 lethargy-1 uC-1,81.648,10.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000037,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,6.0,7.0,,25.0,,0.0,lethargy_flux,676.0,n cm-2 lethargy-1 uC-1,153.452,22.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000038,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,5.0,6.0,,25.0,,0.0,lethargy_flux,694.0,n cm-2 lethargy-1 uC-1,47.886,6.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000039,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,4.0,5.0,,25.0,,0.0,lethargy_flux,634.0,n cm-2 lethargy-1 uC-1,273.254,43.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000040,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,43.0,44.0,,25.0,,20.0,lethargy_flux,103.0,n cm-2 lethargy-1 uC-1,57.577,55.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000041,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,42.0,43.0,,25.0,,20.0,lethargy_flux,186.0,n cm-2 lethargy-1 uC-1,119.97,64.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000042,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,41.0,42.0,,25.0,,20.0,lethargy_flux,322.0,n cm-2 lethargy-1 uC-1,128.8,40.0,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000043,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,40.0,41.0,,25.0,,20.0,lethargy_flux,461.0,n cm-2 lethargy-1 uC-1,58.547,12.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000044,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,39.0,40.0,,25.0,,20.0,lethargy_flux,504.0,n cm-2 lethargy-1 uC-1,56.952000000000005,11.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000045,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,38.0,39.0,,25.0,,20.0,lethargy_flux,415.0,n cm-2 lethargy-1 uC-1,101.26,24.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000046,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,37.0,38.0,,25.0,,20.0,lethargy_flux,274.0,n cm-2 lethargy-1 uC-1,81.378,29.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000047,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,36.0,37.0,,25.0,,20.0,lethargy_flux,173.0,n cm-2 lethargy-1 uC-1,38.06,22.0,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000048,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,35.0,36.0,,25.0,,20.0,lethargy_flux,130.0,n cm-2 lethargy-1 uC-1,13.91,10.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000049,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,34.0,35.0,,25.0,,20.0,lethargy_flux,119.0,n cm-2 lethargy-1 uC-1,13.328,11.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000050,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,33.0,34.0,,25.0,,20.0,lethargy_flux,117.0,n cm-2 lethargy-1 uC-1,12.402000000000001,10.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000051,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,32.0,33.0,,25.0,,20.0,lethargy_flux,116.0,n cm-2 lethargy-1 uC-1,10.671999999999999,9.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000052,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,31.0,32.0,,25.0,,20.0,lethargy_flux,114.0,n cm-2 lethargy-1 uC-1,9.462,8.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000053,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,30.0,31.0,,25.0,,20.0,lethargy_flux,113.0,n cm-2 lethargy-1 uC-1,9.605,8.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000054,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,29.0,30.0,,25.0,,20.0,lethargy_flux,111.0,n cm-2 lethargy-1 uC-1,10.655999999999999,9.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N001_JAERI_TIARA_43MEV_TRANS_000055,N001_JAERI_TIARA_43MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 43-MeV p-7Li source,43.0,,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,,28.0,29.0,,25.0,,20.0,lethargy_flux,108.0,n cm-2 lethargy-1 uC-1,12.204,11.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
