run_id,row_index,geometry_id,source_normalization_id,geant4_evaluation_energy_MeV,mc_mu_over_rho_cm2_g,generated_event_count
P001_G4_EM_COEFFICIENTS,1000107,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010643807761194031,2945.9679328790903,0
P001_G4_EM_COEFFICIENTS,1000108,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010644628955223882,2945.3629079929437,0
P001_G4_EM_COEFFICIENTS,1000109,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010645450149253731,2944.758057979026,0
P001_G4_EM_COEFFICIENTS,1000110,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010646271343283582,2944.153382772623,0
P001_G4_EM_COEFFICIENTS,1000111,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010647092537313433,2943.5488823090541,0
P001_G4_EM_COEFFICIENTS,1000112,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010647913731343284,2942.9445565236692,0
P001_G4_EM_COEFFICIENTS,1000113,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010648734925373135,2942.3404053518448,0
P001_G4_EM_COEFFICIENTS,1000114,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010649556119402986,2941.7364287289852,0
P001_G4_EM_COEFFICIENTS,1000115,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010650377313432837,2941.1326265905268,0
P001_G4_EM_COEFFICIENTS,1000116,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010651198507462688,2940.5289993327651,0
P001_G4_EM_COEFFICIENTS,1000117,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010652019701492537,2939.9255464410535,0
P001_G4_EM_COEFFICIENTS,1000118,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010652840895522388,2939.322267840002,0
P001_G4_EM_COEFFICIENTS,1000119,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010653662089552239,2938.719163465164,0
P001_G4_EM_COEFFICIENTS,1000120,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001065448328358209,2938.1162149424636,0
P001_G4_EM_COEFFICIENTS,1000121,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010655304477611941,2937.5134398264863,0
P001_G4_EM_COEFFICIENTS,1000122,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010656125671641792,2936.9108387523311,0
P001_G4_EM_COEFFICIENTS,1000123,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010656946865671643,2936.3084116556643,0
P001_G4_EM_COEFFICIENTS,1000124,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010657768059701494,2935.7061614857143,0
P001_G4_EM_COEFFICIENTS,1000125,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010658589253731343,2935.1040877226997,0
P001_G4_EM_COEFFICIENTS,1000126,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010659410447761194,2934.5021877426188,0
P001_G4_EM_COEFFICIENTS,1000127,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010660231641791045,2933.9004614812479,0
P001_G4_EM_COEFFICIENTS,1000128,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010661052835820896,2933.2989088743957,0
P001_G4_EM_COEFFICIENTS,1000129,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010661874029850747,2932.6975298579023,0
P001_G4_EM_COEFFICIENTS,1000130,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010662695223880598,2932.0963243676279,0
P001_G4_EM_COEFFICIENTS,1000131,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010663516417910449,2931.4952629854333,0
P001_G4_EM_COEFFICIENTS,1000132,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.00106643376119403,2930.8943284615166,0
P001_G4_EM_COEFFICIENTS,1000133,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010665158805970149,2930.293567306654,0
P001_G4_EM_COEFFICIENTS,1000134,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001066598,2929.6929794568041,0
P001_G4_EM_COEFFICIENTS,1000135,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010666801194029851,2929.092564847962,0
P001_G4_EM_COEFFICIENTS,1000136,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010667622388059702,2928.492323416152,0
P001_G4_EM_COEFFICIENTS,1000137,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010668443582089553,2927.8922550974216,0
P001_G4_EM_COEFFICIENTS,1000138,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010669264776119404,2927.2908699009931,0
P001_G4_EM_COEFFICIENTS,1000139,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010670085970149255,2926.6857973344272,0
P001_G4_EM_COEFFICIENTS,1000140,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010670907164179106,2926.080884406736,0
P001_G4_EM_COEFFICIENTS,1000141,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010671728358208955,2925.47614681304,0
P001_G4_EM_COEFFICIENTS,1000142,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010672549552238806,2924.8715844883873,0
P001_G4_EM_COEFFICIENTS,1000143,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010673370746268657,2924.2671973678598,0
P001_G4_EM_COEFFICIENTS,1000144,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010674191940298508,2923.6629853865657,0
P001_G4_EM_COEFFICIENTS,1000145,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010675013134328359,2923.058948479641,0
