a,b,mean_sync,std_sync,drive_lock,collective_drive_lock,frequency_error,sync_gain_vs_no_drive,drive_lock_gain_vs_no_drive,frequency_error_improvement_vs_no_drive
0.0,1.3058997884646109,0.6059397922495382,0.20877612113682087,0.14642189065155725,0.03426863094533089,1.5917489356888699,0.0,0.0,0.0
0.0,1.3380997661977276,0.6059397922495382,0.20877612113682087,0.264557391412381,0.16765748169026928,1.65918841135028,0.0,0.0,0.0
0.0,1.3702997439308446,0.6059397922495382,0.20877612113682087,0.3665271078795378,0.3051488718371803,1.72662788701169,0.0,0.0,0.0
0.0,1.4024997216639616,0.6059397922495382,0.20877612113682087,0.3765588823046684,0.3356826707366201,1.8859392619814952,0.0,0.0,0.0
0.0,1.4346996993970786,0.6059397922495382,0.20877612113682087,0.24949593531765027,0.22952692943340022,2.088257688965726,0.0,0.0,0.0
0.0,1.4668996771301956,0.6059397922495382,0.20877612113682087,0.06506337510546334,0.0546087320871506,2.290576115949957,0.0,0.0,0.0
0.0,1.4990996548633126,0.6059397922495382,0.20877612113682087,0.08378499821613294,0.08070799580977364,2.492894542934188,0.0,0.0,0.0
0.0,1.5312996325964296,0.6059397922495382,0.20877612113682087,0.1071494658639054,0.1049122722526242,2.695212969918418,0.0,0.0,0.0
0.1618547415873842,0.46870036740357024,0.6015507299516853,0.213407789311376,0.027590561579040725,0.059759054423414074,3.9767351523715977,-0.004389062297852853,0.01401717391169258,0.004559968189583152
0.1618547415873842,0.5009003451366871,0.6083908564103209,0.2004353322113956,0.03437920466579294,0.16145216782190983,3.78002160495335,0.0024510641607826678,-0.010560789078045633,-0.0010449113763995044
0.1618547415873842,0.5331003228698041,0.5962125682498223,0.21922038064264593,0.06312786253770757,0.17960999498604974,3.5692391169497713,-0.009727223999715928,0.01380426136980184,0.0074191496429483195
0.1618547415873842,0.5653003006029211,0.6092614483925592,0.1980800997644599,0.05161961774242906,0.24545544057629415,3.368966988793909,0.0033216561430210456,0.0068310689805821875,0.005372850814580499
0.1618547415873842,0.597500278336038,0.598171396148592,0.21493953834755747,0.06645966097799733,0.1687249418896299,3.1714224266993143,-0.007768396100946151,-0.003908315933487991,0.0005989859249448948
0.1618547415873842,0.6297002560691549,0.6041396360734577,0.2066937824514967,0.08521966635774775,0.1382475358952686,2.9613492866711475,-0.0018001561760805362,0.013632874203396372,0.008353698968882384
0.1618547415873842,0.6619002338022719,0.6029972227133942,0.20741111181727825,0.04082210514275029,0.07318678323504968,2.761158330746968,-0.002942569536144024,0.024537558125054613,0.0062262279088307615
0.1618547415873842,0.6941002115353889,0.5987828383566185,0.2109070194769522,0.07757859143220608,0.1213377731227307,2.562012405880716,-0.007156953892919704,-0.00015655711692699747,0.003053725790853168
0.1618547415873842,0.7263001892685058,0.6016483846743694,0.20783384774348848,0.11323652996388459,0.17509614397682105,2.3537968784549657,-0.004291407575168771,0.01272730179949376,0.008950826232372755
0.1618547415873842,0.7585001670016227,0.5995385575355268,0.21048035389218772,0.05649219114845319,0.06613500919149565,2.151840861611806,-0.006401234714011439,0.03333148132349716,0.00858841609130323
