curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
1,transmission_proxy,transmission_proxy_samples,630,2.484209056351616,0.8769727786121297
1,transmission_proxy,transmission_proxy_samples,640,2.523640946134975,0.8665644917456778
1,transmission_proxy,transmission_proxy_samples,648,2.5551864579616623,0.855249809769103
1,transmission_proxy,transmission_proxy_samples,656,2.5867319697883495,0.8660940904676324
1,transmission_proxy,transmission_proxy_samples,666,2.6261638595717085,0.827257275625719
1,transmission_proxy,transmission_proxy_samples,674,2.6577093713983957,0.8347305956741256
1,transmission_proxy,transmission_proxy_samples,682,2.689254883225083,0.8199603593818705
1,transmission_proxy,transmission_proxy_samples,692,2.728686773008442,0.8379174218204475
1,transmission_proxy,transmission_proxy_samples,700,2.760232284835129,0.8044051826061702
2,transmission_proxy,transmission_proxy_samples,18,0.07104938920527104,1.1438916037262623
2,transmission_proxy,transmission_proxy_samples,26,0.10262689551872484,1.1014935936312913
2,transmission_proxy,transmission_proxy_samples,32,0.12631002525381518,1.08343718756857
2,transmission_proxy,transmission_proxy_samples,34,0.13420440183217863,1.0912403545414295
2,transmission_proxy,transmission_proxy_samples,36,0.14209877841054208,1.1106316228966837
2,transmission_proxy,transmission_proxy_samples,38,0.14999315498890553,1.1141691686246302
2,transmission_proxy,transmission_proxy_samples,40,0.15788753156726898,1.1112089405980101
2,transmission_proxy,transmission_proxy_samples,42,0.16578190814563243,1.1115167738671796
2,transmission_proxy,transmission_proxy_samples,44,0.17367628472399588,1.0840281423144602
2,transmission_proxy,transmission_proxy_samples,46,0.18157066130235933,1.1064102191855163
2,transmission_proxy,transmission_proxy_samples,48,0.18946503788072278,1.1225177561914261
2,transmission_proxy,transmission_proxy_samples,50,0.19735941445908622,1.098247949473003
2,transmission_proxy,transmission_proxy_samples,52,0.20525379103744967,1.114487861679644
2,transmission_proxy,transmission_proxy_samples,54,0.21314816761581312,1.111816651474224
2,transmission_proxy,transmission_proxy_samples,56,0.22104254419417657,1.091086195713567
2,transmission_proxy,transmission_proxy_samples,62,0.24472567392926692,1.0944533462485593
2,transmission_proxy,transmission_proxy_samples,70,0.2763031802427207,1.1021407782645762
2,transmission_proxy,transmission_proxy_samples,78,0.3078806865561745,1.1026132960957131
2,transmission_proxy,transmission_proxy_samples,88,0.34735256944799175,1.1111135153611773
2,transmission_proxy,transmission_proxy_samples,96,0.37893007576144555,1.100967544935442
2,transmission_proxy,transmission_proxy_samples,104,0.41050758207489935,1.11854054210291
2,transmission_proxy,transmission_proxy_samples,112,0.44208508838835314,1.090159006614102
2,transmission_proxy,transmission_proxy_samples,122,0.4815569712801704,1.125456386040609
