curve,observable,ensemble_group,embedding_dimension,nn_distance_entropy_raw_bits,nn_distance_entropy_theiler_bits,nn_distance_entropy_theiler2_bits,theiler_sensitivity_bits,theiler_window,nearest_distance_mean_theiler,nearest_distance_cv_theiler,adjacent_neighbor_fraction_raw,n_points,raw_quality_status
rxn_39_89_70,cross_section_barn,reaction_cross_sections,2,2.5582058842576694,2.446579661183,2.353923737672821,0.09265592351017915,2,389.1463900167712,1.6905237605981553,0.9166666666666666,96,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,3,2.557643279446882,2.522172817873058,2.323278410957509,0.19889440691554894,3,778.0534859500189,1.6897736052849865,0.9894736842105263,95,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,4,2.5357061113442754,2.5276753932361533,2.4065563118249806,0.12111908141117267,4,1244.9540887433293,1.6899207966058862,1.0,94,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,5,2.599229394586406,2.534713265554149,2.4406623461189314,0.09405091943521748,5,1775.2950494768545,1.6972006726158326,1.0,93,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,6,2.5543410512888114,2.5190680893558053,2.43905133006423,0.08001675929157548,6,2357.9356709281024,1.7046643400239125,1.0,92,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,7,2.553609723555706,2.4290218573561186,2.3783992820521465,0.050622575303972184,7,2968.813103923708,1.7112594638092444,1.0,91,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,8,2.574988816112312,2.4937327917239847,2.442814921479551,0.050917870244433505,8,3585.5204024765435,1.7159086795676715,1.0,90,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,9,2.4814156689883737,2.528849467800937,2.463644218468099,0.06520524933283767,9,4180.257074941135,1.7191546801351978,1.0,89,sampling_geometry_dominated
rxn_39_89_70,cross_section_barn,reaction_cross_sections,10,2.5562891397541585,2.5075805082123073,2.5303077809395798,0.022727272727272485,10,4731.808815319641,1.7210392656363145,1.0,88,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,2,2.5781289021969447,2.437821960085981,2.2635821301179266,0.17423982996805432,2,305.60290609564447,1.7604156984729733,0.8278688524590164,122,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,3,2.680786988183703,2.638186324047518,2.3680593884116328,0.2701269356358851,3,605.4338756298453,1.7390520683981268,0.9834710743801653,121,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,4,2.7346307890125345,2.696832103955912,2.543487932438285,0.15334417151762691,4,974.2007037488054,1.7447092819949979,0.9916666666666667,120,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,5,2.7416940593176786,2.7006400025667427,2.5691575397100057,0.13148246285673704,5,1402.320810860932,1.7474227414979484,0.9915966386554622,119,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,6,2.850911056919694,2.718015385856066,2.627962213447991,0.09005317240807509,6,1865.4271699872359,1.7423685638203328,1.0,118,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,7,2.923316012845703,2.7838531357822793,2.640941719397828,0.14291141638445115,7,2351.338293175527,1.7332263373125854,0.9914529914529915,117,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,8,2.991534981969404,2.75262133327549,2.7588469515366905,0.006225618261200605,8,2851.942801720265,1.7205914737882553,0.9913793103448276,116,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,9,2.9851617834226563,2.861648133647337,2.805385004853899,0.05626312879343809,9,3365.6142144405285,1.7051026260545972,0.991304347826087,115,sampling_geometry_dominated
rxn_39_89_812,cross_section_barn,reaction_cross_sections,10,3.1051384102070534,2.8350579964087412,2.6912950975931675,0.1437628988155737,10,3894.358881748286,1.6872842336769236,0.9912280701754386,114,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,2,2.413745266722126,2.295081953794417,2.0689560863704144,0.22612586742400254,2,465.5404373771279,1.9049453784734247,0.7927927927927928,111,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,3,2.528112506267922,2.3903658584258487,2.1990657259079835,0.19130013251786515,3,934.7548400191589,1.9148124153768453,0.9727272727272728,110,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,4,2.565048356986473,2.439219253233428,2.239768008044119,0.19945124518930912,4,1476.717250600499,1.9022328260990953,0.9908256880733946,109,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,5,2.5929598399626017,2.523503357663377,2.375171538636902,0.14833181902647485,5,2072.5282226684576,1.8894688462817932,0.9907407407407407,108,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,6,2.6601365125022065,2.549321321069608,2.3992980116310085,0.15002330943859965,6,2712.786746292965,1.8765818336773332,0.9906542056074766,107,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,7,2.761507370770889,2.5935518223003964,2.488421086761351,0.10513073553904517,7,3397.6832703284076,1.861721349580582,0.9905660377358491,106,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,8,2.8069630176043088,2.6504135109310125,2.540501946048435,0.10991156488257747,8,4101.919801640185,1.842552427475025,0.9904761904761905,105,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,9,2.7501195480739273,2.6698352636907634,2.624115191554576,0.04572007213618745,9,4813.590570973253,1.818231313728272,0.9903846153846154,104,sampling_geometry_dominated
rxn_39_89_832,cross_section_barn,reaction_cross_sections,10,2.926454385477753,2.7621432907850334,2.7621432907850334,0.0,10,5520.142981339969,1.7899847711995176,0.9902912621359223,103,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,2,2.627625790703169,2.54728987007934,2.082706686436785,0.4645831836425547,2,0.8019439688817793,1.981652261727951,0.8850574712643678,87,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,3,2.7558203312469054,2.753493969941168,2.19646361845327,0.557030351487898,3,1.6071375711112639,1.9745915581110227,0.9883720930232558,86,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,4,2.862504932158343,2.740281391008023,2.452054870358124,0.2882265206498986,4,2.5305228696127435,1.968161657018782,1.0,85,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,5,2.9705292798567453,2.8170709042564352,2.7862718650924188,0.030799039164016495,5,3.48568651491866,1.9341220745128695,1.0,84,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,6,3.1039801866308334,2.9355155430382234,3.0054431618726927,0.0699276188344693,6,4.412158073917754,1.882535144785476,1.0,83,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,7,3.0745802066532373,3.056037194622197,3.084663003234329,0.028625808612132264,7,5.309187284491064,1.8267800577094744,1.0,82,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,8,3.1054412774397497,3.1890414546632573,3.055248232056506,0.13379322260675108,8,6.165591703993471,1.7665097969519559,1.0,81,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,9,3.2625352601820907,3.3563737740048913,3.1625969631996886,0.1937768108052027,9,7.010353590991596,1.7021353266846717,1.0,80,sampling_geometry_dominated
rxn_42_100_5,cross_section_barn,reaction_cross_sections,10,3.3204148239068916,3.3858826649374563,3.185327398964878,0.20055526597257822,10,7.862259869269869,1.6335316656303864,1.0,79,sampling_geometry_dominated
rxn_45_103_32,cross_section_barn,reaction_cross_sections,2,3.964580823785507,4.041503900708584,3.6812735007260393,0.36023039998254447,2,1.2230715998416786,1.049831229937369,0.8269230769230769,52,sampling_geometry_dominated
rxn_45_103_32,cross_section_barn,reaction_cross_sections,3,3.78533209092406,4.180010951021403,3.853702057615349,0.32630889340605407,3,2.3667712299227714,1.0492307611956782,0.9607843137254902,51,sampling_geometry_dominated
rxn_45_103_32,cross_section_barn,reaction_cross_sections,4,4.066495760962361,4.132503561468788,3.948758439731455,0.1837451217373327,4,3.697127313974268,1.0491049085865485,0.98,50,sampling_geometry_dominated
rxn_45_103_32,cross_section_barn,reaction_cross_sections,5,4.2193959901902165,4.1133296111499655,4.048283568560851,0.06504604258911417,5,5.198557422787171,1.0378185350335465,0.9795918367346939,49,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,2,3.3209391842922047,3.2932775554969314,2.8122664130168937,0.4810111424800376,2,11.56943511994135,1.528454622257263,0.823943661971831,142,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,3,3.3794115529966544,3.279774011904163,2.7177835223650226,0.5619904895391405,3,22.64212494669241,1.5183016709996737,0.9219858156028369,141,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,4,3.4604856575945475,3.2734404500303738,2.817256449326279,0.4561840007040949,4,36.20400504927022,1.5094411147406497,0.9357142857142857,140,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,5,3.4785882841288043,3.2355555168222003,2.8388775334108964,0.3966779834113039,5,52.195792625697,1.5054680225377717,0.9568345323741008,139,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,6,3.5541306273161424,3.1950805815841674,2.8828412304535442,0.3122393511306232,6,70.30390116132514,1.503069691106497,0.9855072463768116,138,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,7,3.492074977339456,3.263915392687828,2.9335171535623035,0.33039823912552446,7,90.58338587386079,1.5037478265037014,0.9927007299270073,137,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,8,3.4379479610937813,3.2892789411374936,2.9545646656558815,0.33471427548161214,8,112.65093174983167,1.5026577372871226,1.0,136,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,9,3.5527204116865048,3.2797325308592047,3.0582294111756276,0.22150311968357705,9,136.46582063902596,1.5012028095691032,1.0,135,sampling_geometry_dominated
rxn_45_103_603,cross_section_barn,reaction_cross_sections,10,3.536484539609437,3.279619541301087,3.1211197796528793,0.15849976164820756,10,161.62889893957848,1.498660326864322,1.0,134,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,2,2.86766995328105,2.8605143819855527,2.608486829417288,0.2520275525682649,2,105.17611910416562,1.629608683934322,0.8144329896907216,97,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,3,2.7879022380173786,2.9603087180400176,2.5649290555040936,0.39537966253592405,3,211.1734872107007,1.6159834876772097,0.9895833333333334,96,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,4,2.9332604699970926,2.88599494372685,2.711058609208047,0.17493633451880308,4,341.0443660269499,1.6093236868913496,0.9894736842105263,95,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,5,3.0916227599862465,2.866060653384523,2.662771538757296,0.2032891146272271,5,494.114490969053,1.6056600532436809,0.9893617021276596,94,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,6,3.0650775305039835,2.9395467130776303,2.7409908722956255,0.19855584078200472,6,668.5792666659158,1.6059557893690029,0.989247311827957,93,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,7,3.217118374657706,2.9329676996003506,2.8987297903158913,0.034237909284459356,7,858.192687678454,1.602839976089991,0.9891304347826086,92,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,8,3.242731097763035,2.890456696841551,2.8640607490794707,0.02639594776208032,8,1054.9058340420427,1.5905842020301215,0.989010989010989,91,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,9,3.357650873722836,3.069091096966232,2.9009891758241166,0.16810192114211553,9,1256.9924835640893,1.5743713801073569,1.0,90,sampling_geometry_dominated
rxn_45_103_624,cross_section_barn,reaction_cross_sections,10,3.309210245224685,3.1877496403374974,3.0633448411567,0.12440479918079728,10,1457.3870110247767,1.553391475788379,1.0,89,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,2,2.536665466567773,2.437388192691848,2.1011029136014954,0.3362852790903528,2,45.61148170792037,2.0008903791354022,0.7237569060773481,181,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,3,2.532917687021638,2.3907717326135653,2.0922566202054913,0.29851511240807405,3,90.3492938248815,1.989532149677405,0.8666666666666667,180,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,4,2.595979018840433,2.3860645309314172,2.1107742269244945,0.2752903040069228,4,145.473884839591,1.9842705822735596,0.8994413407821229,179,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,5,2.652913977739718,2.371323290548066,2.152083765379674,0.21923952516839185,5,210.11196400305153,1.983431599889628,0.9101123595505618,178,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,6,2.7473864165928203,2.3300920331529045,2.1954439924869416,0.13464804066596292,6,284.08083495345466,1.988202874188629,0.9322033898305084,177,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,7,2.7946992034214158,2.3895177397461858,2.2554989035057456,0.1340188362404402,7,364.66716799652545,1.988736038968156,0.9431818181818182,176,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,8,2.8906862258489787,2.2908697964780487,2.2658410663081217,0.025028730169927016,8,452.8746137877671,1.990983773674607,0.9485714285714286,175,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,9,2.972228664166917,2.3469597346191335,2.2945836240719326,0.05237611054720093,9,545.1584983357322,1.987649690368085,0.9597701149425287,174,sampling_geometry_dominated
rxn_45_103_800,cross_section_barn,reaction_cross_sections,10,3.0324370809466483,2.346433133160062,2.327420252568365,0.019012880591696923,10,641.4284382292051,1.9816500792430625,0.9595375722543352,173,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,2,2.4051555107637634,2.386310444320486,1.9513507426705672,0.43495970164991893,2,119.96547907278709,2.0318892436417224,0.7371428571428571,175,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,3,2.4187426368931177,2.406979407662161,2.0857203902760655,0.32125901738609564,3,238.97746223007124,2.0323885078645993,0.9195402298850575,174,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,4,2.491440771952614,2.412144494745326,2.037134234318342,0.37501026042698404,4,386.80065808124465,2.036715966227107,0.9421965317919075,173,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,5,2.493346948455883,2.414096415701621,2.1103771032067624,0.3037193124948585,5,559.1468038118303,2.0330007700958563,0.9476744186046512,172,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,6,2.5646927288543266,2.3113474284131152,2.146274982916681,0.1650724454964343,6,755.4234249428121,2.0403663168824697,0.9590643274853801,171,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,7,2.6016615856001675,2.408230935150298,2.186952008554393,0.2212789265959052,7,968.4578316405651,2.03998665642692,0.9588235294117647,170,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,8,2.599439783743098,2.410937229503393,2.246491661255482,0.16444556824791068,8,1198.5370735892895,2.0393733571859083,0.9822485207100592,169,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,9,2.7005660478132665,2.4230257779392366,2.270790385093119,0.15223539284611753,9,1438.2323817696763,2.0337031988130234,0.9940476190476191,168,sampling_geometry_dominated
rxn_45_103_820,cross_section_barn,reaction_cross_sections,10,2.7142880485210874,2.4902065432448857,2.3145704874234396,0.17563605582144604,10,1683.8201237113071,2.0245123097584155,1.0,167,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,2,3.0406744828507506,3.3639501103120315,2.879892488433458,0.4840576218785735,2,4.682876069971903,1.664398097307953,0.7653631284916201,179,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,3,2.9890807561850874,3.38177750698556,2.914707898466146,0.4670696085194139,3,9.126378988210401,1.6795671457535712,0.9550561797752809,178,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,4,2.992696538793324,3.398563577186607,2.9778350331266665,0.42072854405994065,4,14.308400524208901,1.6914188902600718,0.9491525423728814,177,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,5,3.0594130855909376,3.4052636659285094,2.988732784680531,0.41653088124797844,5,20.080625683365977,1.7049243371957283,0.9886363636363636,176,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,6,3.1838314465863515,3.3922379994164955,2.989293223827402,0.4029447755890936,6,26.496367063969245,1.7145315827764025,0.9942857142857143,175,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,7,3.2431366371906085,3.339358526467006,3.07551735104987,0.2638411754171357,7,33.39490484408885,1.7210559063621174,1.0,174,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,8,3.318744679637322,3.357277426125793,3.1030403144810865,0.25423711164470664,8,40.83299009362599,1.7273141373020087,1.0,173,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,9,3.3556430540258058,3.362891343350257,3.151209835660156,0.21168150769010108,9,48.697340177686065,1.730794384128256,1.0,172,sampling_geometry_dominated
rxn_45_103_849,cross_section_barn,reaction_cross_sections,10,3.3548435690762846,3.337904405612894,3.2069178937222462,0.1309865118906477,10,56.98144592100662,1.7313753346087266,1.0,171,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,2,2.415573884349614,2.0356677976284407,1.840880826965281,0.19478697066315975,2,0.9795895808353974,2.3016073860490924,0.9080459770114943,87,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,3,2.6129588004177973,2.272431983660775,2.130445360644552,0.14198662301622322,3,1.8678183598928884,2.2474928847148825,1.0,86,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,4,2.5926513438631513,2.3951335757232806,2.277277779554717,0.11785579616856356,4,2.8143494843092327,2.1862577362279962,1.0,85,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,5,2.6667496014585255,2.562554751384558,2.5134719769034377,0.04908277448112042,5,3.725770502678566,2.101862994370847,1.0,84,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,6,2.752984523323164,2.857094506878751,2.8095481804860087,0.047546326392742255,6,4.625513532621886,2.0208140039800297,1.0,83,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,7,2.818709425256953,2.8898820721687657,2.9712533416136786,0.08137126944491291,7,5.5013189838460175,1.9427803110548503,1.0,82,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,8,2.9139497891631976,2.9984727028067013,3.003312354334031,0.004839651527329902,8,6.356071507670956,1.8675499002206901,1.0,81,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,9,3.0598046108598056,3.1103025453241546,3.1069820571164426,0.0033204882077120246,9,7.199671572379327,1.7924295431214212,1.0,80,sampling_geometry_dominated
rxn_48_114_5,cross_section_barn,reaction_cross_sections,10,3.1489425297103755,3.236097721388607,3.2171564962204635,0.01894122516814356,10,8.045410439806696,1.7165163037613766,1.0,79,sampling_geometry_dominated
rxn_4_9_751,cross_section_barn,reaction_cross_sections,2,2.600662811865991,3.318318818329966,3.544643895044227,0.22632507671426083,2,2.30383308376323,1.56109837546964,0.9180327868852459,61,sampling_geometry_dominated
rxn_4_9_751,cross_section_barn,reaction_cross_sections,3,2.648142169057288,3.2383503093523243,3.172999812061571,0.06535049729075348,3,4.356409407381482,1.511312606064944,0.95,60,sampling_geometry_dominated
rxn_4_9_751,cross_section_barn,reaction_cross_sections,4,2.6796983611836795,3.126409072612094,2.9455613406285144,0.1808477319835795,4,6.802138346129483,1.4632522872478702,1.0,59,sampling_geometry_dominated
rxn_4_9_751,cross_section_barn,reaction_cross_sections,5,2.6775498582512105,3.1017238032987517,2.952240765591317,0.14948303770743454,5,9.670352428295839,1.4357495805336276,1.0,58,sampling_geometry_dominated
rxn_4_9_751,cross_section_barn,reaction_cross_sections,6,2.6968393562320494,3.0847036095173017,2.948833455164276,0.13587015435302563,6,12.960013531530118,1.430109874383219,1.0,57,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,2,2.1821896982994704,1.8966825852672733,1.6634212450044774,0.23326134026279588,2,1.244358250829513,2.6049798994484306,0.8850574712643678,87,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,3,2.3614228522390035,2.0218698278054537,1.938880350677101,0.08298947712835258,3,2.2880851803757754,2.461853835275336,0.9883720930232558,86,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,4,2.420819317039846,2.129028260672854,2.0573531627160775,0.0716750979567764,4,3.3112001943135816,2.342907743561397,1.0,85,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,5,2.503041237414316,2.282652236645119,2.2348219667126443,0.047830269932474856,5,4.310497917928304,2.2349154943703784,1.0,84,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,6,2.558323849179008,2.4101049844050397,2.5571257525301876,0.14702076812514786,6,5.258339511095468,2.139447849511007,1.0,83,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,7,2.6434381330895897,2.6727600614047997,2.8349752699042834,0.16221520849948368,7,6.1685858285240895,2.0470217425643153,1.0,82,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,8,2.754137311388134,2.7979622589151507,2.8248085832181493,0.026846324302998603,8,7.082089933824032,1.958745089762809,1.0,81,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,9,2.877007782600493,3.0190032270874925,2.8101352142778486,0.20886801280964384,9,8.003508409361597,1.8735150860944059,1.0,80,sampling_geometry_dominated
rxn_52_123_5,cross_section_barn,reaction_cross_sections,10,2.965492568121811,3.1080211793311654,2.9564289061579867,0.1515922731731787,10,8.941232893127346,1.7905930468660385,1.0,79,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,2,2.235730159941952,1.70312133519815,1.522970895445193,0.18015043975295697,2,1.1631180218369612,2.7003537357082954,0.8390804597701149,87,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,3,2.367029874206516,2.0014988815218704,1.8603351471635723,0.1411637343582981,3,2.0834948335475807,2.5218918370738925,0.9302325581395349,86,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,4,2.381869615897036,2.129028260672854,2.0091194513030204,0.1199088093698335,4,3.0162165973301827,2.4029576885690815,0.9647058823529412,85,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,5,2.4554221897952684,2.2704192471793947,2.2317869555384835,0.0386322916409112,5,3.9286618764893486,2.2813670267276858,0.9761904761904762,84,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,6,2.489340956775601,2.422646901916687,2.66006793673143,0.23742103481474297,6,4.80404139653931,2.1758549506871208,0.9759036144578314,83,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,7,2.5828306104935472,2.661508162446879,2.8216590298841577,0.1601508674372787,7,5.663272190555276,2.077116967749694,1.0,82,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,8,2.741429657385666,2.777871780324883,2.753771285570121,0.02410049475476228,8,6.501456866390556,1.9851654590031214,1.0,81,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,9,2.79257168882345,2.9866139338827677,2.6983246344248766,0.28828929945789117,9,7.3383152113625645,1.894782078184751,1.0,80,sampling_geometry_dominated
rxn_60_142_5,cross_section_barn,reaction_cross_sections,10,2.829354751638729,3.0903250755768936,2.8804991423530124,0.2098259332238812,10,8.187477035216268,1.8051198465992602,1.0,79,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,2,2.53972758674701,2.7219691714307057,2.1056951921839118,0.616273979246794,2,0.6650003547041897,2.0290952276724155,0.8275862068965517,87,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,3,2.56658289019438,2.759644005258026,2.2021639091006313,0.5574800961573945,3,1.4185112308933452,1.9482587342843898,0.9418604651162791,86,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,4,2.6717134715134296,2.5847444559884987,2.253748367790011,0.33099608819848747,4,2.473901680177452,1.9338342846386016,0.9647058823529412,85,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,5,2.7781748627913503,2.614966458689604,2.28848824849837,0.326478210191234,5,3.630150400732415,1.9307587258064518,1.0,84,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,6,2.8527681965865277,2.761280098310671,2.6974598449533156,0.0638202533573553,6,4.725068650249896,1.8945184797476122,1.0,83,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,7,2.897493879930668,2.848036142843518,2.8817512534982916,0.03371511065477373,7,5.731631747339137,1.8429471368699757,1.0,82,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,8,2.986287148373043,2.9480716637518416,2.9348077244373068,0.013263939314534845,8,6.6492575870066855,1.7796193763192598,1.0,81,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,9,3.0019687544439657,3.131734439813228,2.7802988631956205,0.3514355766176074,9,7.546041943396506,1.7103073608218025,1.0,80,sampling_geometry_dominated
rxn_63_153_5,cross_section_barn,reaction_cross_sections,10,3.140531712681554,3.236003802603763,2.8683623704388017,0.3676414321649615,10,8.445518387160856,1.6368026101950124,1.0,79,sampling_geometry_dominated
rxn_65_159_4,cross_section_barn,reaction_cross_sections,2,2.3067800723463843,2.5920904296039855,2.7645735635429034,0.1724831339389179,2,7.179638667181196,1.901967556052641,0.8873239436619719,142,sampling_geometry_dominated
rxn_65_159_4,cross_section_barn,reaction_cross_sections,3,2.4302564178429975,2.5514478952398667,2.7455397627002602,0.19409186746039353,3,12.96132595416675,1.92551607369203,0.950354609929078,141,sampling_geometry_dominated
rxn_65_159_4,cross_section_barn,reaction_cross_sections,4,2.4022627561442444,2.534375049544903,2.6020397281925645,0.06766467864766135,4,19.153671665005543,1.9439311992580555,0.9642857142857143,140,sampling_geometry_dominated
rxn_65_159_4,cross_section_barn,reaction_cross_sections,5,2.5459083789294517,2.605784758069946,2.5741994377421533,0.03158532032779249,5,25.620098250274157,1.9425049577337916,0.9784172661870504,139,sampling_geometry_dominated
rxn_65_159_4,cross_section_barn,reaction_cross_sections,6,2.603615217926197,2.57715686448219,2.545644203433443,0.031512661048746615,6,33.194278661051406,1.9108765004889756,0.9855072463768116,138,sampling_geometry_dominated
rxn_65_159_4,cross_section_barn,reaction_cross_sections,7,2.5690249678906594,2.5978025853243136,2.574838835065839,0.022963750258474747,7,42.76374800674013,1.8586419077447287,0.9854014598540146,137,sampling_geometry_dominated
